,date,time,name,line,start,stop,crowded,old_age_seat,sex,empty_station,age,badge,pregnant,heavy,behavior,characteristic,bag,empty,sex2,노년,중년,청년,어린이,청소년,crowded2,behavior1,behavior2,behavior3,핸드폰,멍,잠,이어폰,대화,통화,독서,화장,먹기,필기,바람쐬기
180,08월 05일,09:15:00,한솔,1호선,병점,신길,F,O,남,,청년,X,X,,,,백팩,1,0.0,0,0,1,0,0,2,,,,0,0,0,0,0,0,0,0,0,0,0
181,08월 05일,09:20:00,한솔,5호선,신길,공덕,F,X,남,,노년,X,X,X,,,에코백,1,0.0,1,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0,0
182,08월 05일,09:20:00,한솔,5호선,신길,공덕,N,X,여,,중년,X,X,,,,,1,1.0,0,1,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
183,08월 05일,09:38:00,미현,5호선,신길,공덕,F,X,여,,노년,X,X,X,멍,,"백팩, 크로스백",1,1.0,1,0,0,0,0,2,멍,,,0,1,0,0,0,0,0,0,0,0,0
184,08월 05일,09:38:00,미현,5호선,신길,공덕,F,X,여,,청년,X,X,X,핸드폰,,크로스백,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
185,08월 05일,08:29:00,재민,분당선,야탑,왕십리,F,X,여,,청년,O,O,X,핸드폰,,,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
186,08월 05일,08:29:00,재민,분당선,야탑,왕십리,F,X,여,,노년,X,X,X,핸드폰,,,1,1.0,1,0,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
187,08월 05일,08:38:00,재민,분당선,복정,수서,F,X,비었음,1.0,,,,,,,,0,,0,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0,0
188,08월 05일,08:40:00,재민,분당선,야탑,왕십리,F,X,남,,청년,X,X,X,"핸드폰, 잠",점점 일반석이 많이 나도 옮기지 않음,,1,0.0,0,0,1,0,0,2,핸드폰,잠,,1,0,1,0,0,0,0,0,0,0,0
189,08월 05일,08:43:00,재민,분당선,야탑,왕십리,F,X,여,,중년,X,X,X,먹기,,,1,1.0,0,1,0,0,0,2,먹기,,,0,0,0,0,0,0,0,0,1,0,0
190,08월 05일,08:59:00,재민,분당선,압구정로데오,왕십리,E,O,비었음,2.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
191,08월 05일,09:13:00,재민,5호선,왕십리,공덕,E,O,여,,청년,X,X,X,핸드폰,,,1,1.0,0,0,1,0,0,0,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
192,08월 05일,09:13:00,재민,5호선,왕십리,공덕,E,O,비었음,11.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
193,08월 05일,09:26:00,재민,5호선,광화문,공덕,E,O,비었음,11.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
194,08월 05일,09:20:00,현미,6호선,불광,공덕,E,X,비었음,15.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
195,08월 05일,09:20:00,현미,6호선,불광,합정,E,X,비었음,7.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
196,08월 05일,09:30:00,현미,6호선,합정,공덕,E,X,남,,청년,X,X,X,핸드폰,,크로스백,1,0.0,0,0,1,0,0,0,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
197,08월 05일,18:35:00,미현,5호선,공덕,신길,F,X,여,,중년,X,X,X,핸드폰,,크로스백,1,1.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
198,08월 05일,18:35:00,미현,5호선,공덕,신길,F,X,여,,청년,X,X,X,핸드폰,,"크로스백, 미니 쇼핑백",1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
199,08월 05일,18:48:00,미현,1호선,신길,수원,N,X,여,,청년,O,O,X,핸드폰,,크로스백,1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
200,08월 05일,18:48:00,미현,1호선,신길,영등포,N,X,비었음,1.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
201,08월 05일,18:51:00,미현,1호선,신길,수원,N,X,여,,청년,X,X,X,핸드폰,,쇼퍼백,1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
202,08월 05일,08:53:00,보민,6호선,화랑대,돌곶이,N,X,비었음,3.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
203,08월 05일,08:53:00,보민,6호선,화랑대,상월곡,N,X,비었음,4.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
204,08월 05일,09:18:00,보민,6호선,한강진,삼각지,N,O,비었음,3.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
205,08월 05일,08:55:00,보민,6호선,화랑대,공덕,N,X,여,,청년,O,O,X,,,,1,1.0,0,0,1,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
206,08월 05일,08:55:00,보민,6호선,화랑대,공덕,N,X,여,,노년,X,X,X,,,"썬캡, 힙쌕",1,1.0,1,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
207,08월 05일,08:58:00,보민,6호선,화랑대,공덕,F,X,여,,청년,X,X,X,핸드폰,,백팩,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
208,08월 05일,08:58:00,보민,6호선,화랑대,공덕,N,X,여,,청년,X,X,X,이어폰,옆자리가 나자 옮겨 앉음,토드백,1,1.0,0,0,1,0,0,1,이어폰,,,0,0,0,1,0,0,0,0,0,0,0
209,08월 05일,18:45:00,보민,경의중앙선,공덕,회기,F,X,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
210,08월 05일,18:45:00,보민,경의중앙선,공덕,회기,F,X,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
211,08월 05일,18:50:00,보민,경의중앙선,공덕,회기,F,X,여,,중년,X,X,X,"핸드폰, 이어폰, 잠",,,1,1.0,0,1,0,0,0,2,핸드폰,이어폰,잠,1,0,1,1,0,0,0,0,0,0,0
212,08월 05일,20:44:00,한솔,5호선,공덕,신길,N,O,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
213,08월 05일,20:45:00,한솔,5호선,공덕,신길,N,O,비었음,4.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
214,08월 05일,20:49:00,한솔,5호선,여의나루,신길,N,O,비었음,2.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
215,08월 05일,21:02:00,한솔,1호선,신길,구로,N,O,비었음,3.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
216,08월 05일,21:02:00,한솔,1호선,신길,독산,N,O,비었음,5.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
217,08월 05일,21:10:00,한솔,1호선,신길,병점,N,O,여,,청년,X,X,,핸드폰,,노말 쇼핑백,1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
218,08월 05일,21:16:00,한솔,1호선,신길,병점,N,O,여,,중년,X,X,,멍,,쇼핑백,1,1.0,0,1,0,0,0,1,멍,,,0,1,0,0,0,0,0,0,0,0,0
219,08월 05일,21:18:00,한솔,1호선,금천구청,병점,N,O,비었음,13.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
220,08월 05일,21:41:00,한솔,1호선,의왕,병점,N,O,비었음,5.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
221,08월 05일,20:58:00,현미,6호선,공덕,불광,E,O,비었음,13.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
222,08월 05일,20:59:00,현미,6호선,공덕,디엠씨,E,O,비었음,6.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
223,08월 05일,21:10:00,현미,6호선,디엠씨,불광,N,O,남,,청년,X,X,X,멍,,,1,0.0,0,0,1,0,0,1,멍,,,0,1,0,0,0,0,0,0,0,0,0
224,08월 05일,21:06:00,재민,5호선,공덕,왕십리,E,O,비었음,11.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
225,08월 05일,21:06:00,재민,5호선,공덕,왕십리,E,O,비었음,11.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
226,08월 05일,21:31:00,재민,분당선,왕십리,야탑,E,O,비었음,16.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
227,08월 05일,21:31:00,재민,분당선,왕십리,서울숲,E,O,비었음,1.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
228,08월 05일,21:37:00,재민,분당선,서울숲,강남구청,E,O,여,,청년,X,O,X,핸드폰,,,1,1.0,0,0,1,0,0,0,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
229,08월 05일,21:41:00,재민,분당선,강남구청,야탑,E,O,비었음,13.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
230,08월 05일,08:36:00,단비,7호선,신중동,온수,F,X,여,,청년,X,X,X,핸드폰,,에코백,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
231,08월 05일,08:36:00,단비,7호선,신중동,온수,F,X,여,,청년,X,X,X,핸드폰,,크로스백,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
232,08월 05일,08:46:00,단비,1호선,온수,신길,N,X,여,,중년,X,X,X,핸드폰,,크로스백,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
233,08월 05일,08:46:00,단비,1호선,온수,신길,N,X,남,,노년,X,X,X,멍,자꾸 두리번 거리심...,봉지(중),1,0.0,1,0,0,0,0,1,멍,,,0,1,0,0,0,0,0,0,0,0,0
234,08월 05일,08:51:00,단비,1호선,개봉,구로,N,X,비었음,,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
235,08월 05일,08:57:00,단비,1호선,온수,신길,N,X,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
236,08월 05일,09:03:00,단비,1호선,온수,신길,N,X,여,,중년,X,X,X,잠,,메신저백,1,1.0,0,1,0,0,0,1,잠,,,0,0,1,0,0,0,0,0,0,0,0
237,08월 05일,09:10:00,단비,5호선,신길,공덕,E,X,비었음,,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
238,08월 05일,09:10:00,단비,5호선,신길,공덕,E,X,여,,청년,X,X,X,잠,,크로스백,1,1.0,0,0,1,0,0,0,잠,,,0,0,1,0,0,0,0,0,0,0,0
239,08월 05일,09:17:00,단비,5호선,마포,공덕,E,X,비었음,,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
240,08월 05일,18:40:00,단비,5호선,공덕,신길,F,X,여,,청년,X,X,X,잠,,크로스백,1,1.0,0,0,1,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
241,08월 05일,18:40:00,단비,5호선,공덕,신길,F,X,남,,청년,X,X,X,핸드폰,,백팩,1,0.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
242,08월 05일,18:56:00,단비,1호선,신길,부천,F,X,여,,청년,X,X,X,핸드폰,,"크로스백, 봉지(소)",1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
243,08월 05일,18:56:00,단비,1호선,신길,부천,F,X,여,,중년,X,X,X,잠,,메신저백,1,1.0,0,1,0,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
244,08월 05일,19:11:00,단비,1호선,역곡,부천,F,X,여,,청년,X,X,X,핸드폰,,클러치,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
245,08월 05일,19:11:00,단비,1호선,역곡,부천,F,X,여,,청년,X,X,X,핸드폰,,크로스백,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
246,08월 07일,08:18:00,한솔,1호선,병점,수원,E,O,비었음,2.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
247,08월 07일,08:18:00,한솔,1호선,병점,금정,F,O,비었음,8.0,,,,,,,,0,,0,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0,0
248,08월 07일,08:23:00,미현,1호선,수원,신길,F,X,남,,중년,X,X,X,"핸드폰, 이어폰",,"우산, 노트북 가방",1,0.0,0,1,0,0,0,2,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0,0
249,08월 07일,08:23:00,미현,1호선,수원,신길,F,X,여,,노년,X,X,X,대화,옆에 남편으로 추정되는 분과 대화중,,1,1.0,1,0,0,0,0,2,대화,,,0,0,0,0,1,0,0,0,0,0,0
250,08월 07일,08:29:00,한솔,1호선,병점,신길,N,O,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
251,08월 07일,08:44:00,한솔,1호선,병점,신길,F,X,여,,중년,X,X,,핸드폰,,핸드백,1,1.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
252,08월 07일,08:46:00,미현,1호선,수원,신길,F,X,여,,중년,X,X,X,잠,,작은 크기의 백팩,1,1.0,0,1,0,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
253,08월 07일,08:57:00,미현,1호선,수원,신길,F,X,여,,중년,X,X,X,핸드폰,,"크로스백, 우산",1,1.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
254,08월 07일,09:07:00,미현,5호선,신길,공덕,F,X,비었음,4.0,,,,,,,,0,,0,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0,0
255,08월 07일,09:08:00,한솔,1호선,병점,신길,F,O,여,,청년,O,O,X,"이어폰, 잠",,,1,1.0,0,0,1,0,0,2,이어폰,잠,,0,0,1,1,0,0,0,0,0,0,0
256,08월 07일,09:07:00,미현,5호선,신길,공덕,F,X,여,,중년,X,X,X,핸드폰,,백팩,1,1.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
257,08월 07일,09:10:00,미현,5호선,신길,공덕,F,X,여,,중년,X,X,X,잠,,핸드백,1,1.0,0,1,0,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
258,08월 07일,09:16:00,보민,6호선,화랑대,공덕,N,X,여,,청년,X,O,O,핸드폰,,"에코백, 장우산",1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
259,08월 07일,09:16:00,보민,6호선,화랑대,공덕,N,X,여,,노년,X,X,X,멍,,보스턴백,1,1.0,1,0,0,0,0,1,멍,,,0,1,0,0,0,0,0,0,0,0,0
260,08월 07일,09:19:00,한솔,1호선,병점,신길,F,O,여,,노년,X,X,O,멍,,"페인트통, 우산, 핸드백",1,1.0,1,0,0,0,0,2,멍,,,0,1,0,0,0,0,0,0,0,0,0
261,08월 07일,09:26:00,한솔,5호선,신길,공덕,F,X,여,,중년,X,X,X,"이어폰, 핸드폰",,,1,1.0,0,1,0,0,0,2,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0,0
262,08월 07일,09:32:00,보민,6호선,화랑대,공덕,F,X,여,,중년,X,X,X,멍,한정거장 가서 바로 내림,,1,1.0,0,1,0,0,0,2,멍,,,0,1,0,0,0,0,0,0,0,0,0
263,08월 07일,09:34:00,보민,6호선,동묘앞,약수,E,O,비었음,3.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
264,08월 07일,09:34:00,보민,6호선,동묘앞,공덕,E,O,비었음,10.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
265,08월 07일,09:39:00,보민,6호선,화랑대,공덕,E,O,여,,중년,X,X,X,멍,반대줄에 자리가 나자 옮겨앉음,"손가방, 물",1,1.0,0,1,0,0,0,0,멍,,,0,1,0,0,0,0,0,0,0,0,0
266,08월 07일,09:42:00,보민,6호선,한강진,공덕,N,O,비었음,5.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
267,08월 07일,08:36:00,재민,분당선,야탑,왕십리,F,X,여,,청년,X,X,X,잠,,,1,1.0,0,0,1,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
268,08월 07일,08:36:00,재민,분당선,야탑,왕십리,F,X,여,,노년,X,X,X,잠,,,1,1.0,1,0,0,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
269,08월 07일,08:52:00,재민,분당선,야탑,왕십리,F,X,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
270,08월 07일,09:06:00,재민,분당선,강남구청,왕십리,E,O,비었음,3.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
271,08월 07일,09:23:00,재민,5호선,왕십리,공덕,N,X,여,,청년,X,X,X,핸드폰,,,1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
272,08월 07일,09:23:00,재민,5호선,왕십리,공덕,N,X,여,,청년,X,X,X,잠,,,1,1.0,0,0,1,0,0,1,잠,,,0,0,1,0,0,0,0,0,0,0,0
273,08월 07일,09:28:00,재민,5호선,왕십리,공덕,N,X,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
274,08월 07일,09:42:00,재민,5호선,왕십리,공덕,N,X,여,,중년,X,X,X,핸드폰,,,1,1.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
275,08월 07일,09:43:00,재민,5호선,애오개,공덕,N,X,비었음,1.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
276,08월 07일,18:55:00,한솔,1호선,신길,병점,F,X,여,,중년,X,X,X,대화,,,1,1.0,0,1,0,0,0,2,대화,,,0,0,0,0,1,0,0,0,0,0,0
277,08월 07일,18:55:00,한솔,1호선,신길,병점,F,X,여,,중년,X,X,X,"이어폰, 핸드폰",,,1,1.0,0,1,0,0,0,2,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0,0
278,08월 07일,19:34:00,한솔,1호선,당정,병점,N,O,비었음,6.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
279,08월 07일,19:38:00,한솔,1호선,의왕,병점,N,O,비었음,5.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
280,08월 07일,18:28:00,현미,6호선,공덕,합정,E,O,비었음,4.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
281,08월 07일,18:29:00,현미,6호선,공덕,합정,E,O,비었음,4.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
282,08월 07일,18:34:00,현미,6호선,상수,합정,N,O,남,,중년,X,X,X,핸드폰,,,1,0.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
283,08월 07일,20:19:00,미현,5호선,공덕,신길,N,O,여,,청년,X,X,X,핸드폰,,잠,1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
284,08월 07일,20:19:00,미현,5호선,공덕,신길,N,O,비었음,4.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
285,08월 07일,20:33:00,미현,1호선,신길,수원,N,O,남,,중년,X,X,X,멍,,노트북 가방,1,0.0,0,1,0,0,0,1,멍,,,0,1,0,0,0,0,0,0,0,0,0
286,08월 07일,20:33:00,미현,1호선,신길,영등포,N,O,비었음,1.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
287,08월 07일,20:36:00,미현,1호선,신길,수원,N,O,남,,노년,X,X,X,멍,,,1,0.0,1,0,0,0,0,1,멍,,,0,1,0,0,0,0,0,0,0,0,0
288,08월 07일,20:47:00,미현,1호선,가산디지털단지,금정,F,X,비었음,7.0,,,,,,한 청년이 임산부석 앞에 서 있음,,0,,0,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0,0
289,08월 07일,21:09:00,미현,1호선,신길,수원,N,X,여,,중년,X,X,O,멍,,큰 사이즈의 가방 세 개,1,1.0,0,1,0,0,0,1,멍,,,0,1,0,0,0,0,0,0,0,0,0
290,08월 07일,21:09:00,미현,1호선,신길,수원,N,X,남,,청년,X,X,X,핸드폰,외국인,,1,0.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
291,08월 07일,21:17:00,미현,1호선,의왕,수원,E,O,비었음,3.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
292,08월 07일,21:12:00,현미,6호선,합정,디엠씨,F,O,남,,청년,X,X,X,핸드폰,,,1,0.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
293,08월 07일,21:13:00,현미,6호선,합정,디엠씨,F,O,여,,중년,X,X,X,멍,,,1,1.0,0,1,0,0,0,2,멍,,,0,1,0,0,0,0,0,0,0,0,0
294,08월 07일,21:24:00,현미,6호선,디엠씨,불광,N,O,비었음,5.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
295,08월 07일,21:26:00,현미,6호선,디엠씨,불광,N,O,비었음,5.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
296,08월 07일,21:04:00,보민,6호선,공덕,약수,E,O,비었음,,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
297,08월 07일,21:04:00,보민,6호선,공덕,효창공원,E,O,비었음,1.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
298,08월 07일,21:04:00,보민,6호선,공덕,화랑대,N,O,남,,청년,X,X,X,"이어폰, 핸드폰",,가벼운 백팩,1,0.0,0,0,1,0,0,1,이어폰,핸드폰,,1,0,0,1,0,0,0,0,0,0,0
299,08월 07일,21:15:00,보민,6호선,공덕,화랑대,N,O,여,,청년,X,X,X,핸드폰,옆자리 나자 옮겨앉음,"크로스백, 우산",1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
300,08월 07일,21:15:00,보민,6호선,공덕,화랑대,N,O,여,,청년,X,X,X,핸드폰,반대편 라인 자리나자 옮겨앉음,"핸드백, 시장바구니",1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
301,08월 07일,21:55:00,보민,6호선,창신,화랑대,N,X,비었음,9.0,,,,,,,,0,,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0
302,08월 07일,21:35:00,보민,6호선,석계,화랑대,E,O,비었음,2.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
303,08월 07일,21:19:00,재민,5호선,공덕,왕십리,E,O,남,,청년,X,X,X,핸드폰,7석 중 5석이 비어있는 와중에 임산부석 옆자리에 앉아있던 남자가 임산부석으로 옮김,,1,0.0,0,0,1,0,0,0,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
304,08월 07일,21:19:00,재민,5호선,공덕,종로3가,E,O,비었음,5.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
305,08월 07일,21:28:00,재민,5호선,공덕,왕십리,N,X,남,,중년,X,X,X,핸드폰,,,1,0.0,0,1,0,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
306,08월 07일,21:46:00,재민,분당선,왕십리,야탑,E,O,여,,중년,X,X,X,"핸드폰, 독서",,"백팩, 핸드백",1,1.0,0,1,0,0,0,0,핸드폰,독서,,1,0,0,0,0,0,1,0,0,0,0
307,08월 07일,21:46:00,재민,분당선,왕십리,선릉,E,O,비었음,5.0,,,,,,,,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
308,08월 07일,21:59:00,재민,분당선,왕십리,야탑,F,X,여,,청년,X,X,X,"핸드폰, 이어폰",,,1,1.0,0,0,1,0,0,2,핸드폰,이어폰,,1,0,0,1,0,0,0,0,0,0,0
309,08월 07일,08:48:00,단비,1호선,온수,신길,F,X,남,,청년,X,X,X,잠,,메신저백,1,0.0,0,0,1,0,0,2,잠,,,0,0,1,0,0,0,0,0,0,0,0
310,08월 07일,08:48:00,단비,1호선,온수,신길,F,X,남,,중년,X,X,X,대화,목발을 짚고 계심,크로스백,1,0.0,0,1,0,0,0,2,대화,,,0,0,0,0,1,0,0,0,0,0,0
311,08월 07일,09:03:00,단비,1호선,온수,신길,F,X,남,,중년,X,X,X,핸드폰,,백팩,1,0.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
312,08월 07일,09:10:00,단비,5호선,신길,공덕,N,O,여,,청년,X,X,X,핸드폰,,보스턴백,1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
313,08월 07일,09:10:00,단비,5호선,신길,공덕,N,O,여,,청년,X,X,X,핸드폰,,"크로스백, 봉지(미니)",1,1.0,0,0,1,0,0,1,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
314,08월 07일,18:56:00,단비,5호선,공덕,신길,F,X,여,,청년,X,X,X,핸드폰,,보스턴백,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
315,08월 07일,18:56:00,단비,5호선,공덕,신길,F,X,여,,청년,X,X,X,핸드폰,,보스턴백,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
316,08월 07일,19:12:00,단비,1호선,신길,온수,F,X,여,,청년,X,X,X,핸드폰,,크로스백,1,1.0,0,0,1,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
317,08월 07일,19:12:00,단비,1호선,신길,온수,F,X,남,,중년,X,X,X,핸드폰,,,1,0.0,0,1,0,0,0,2,핸드폰,,,1,0,0,0,0,0,0,0,0,0,0
318,08월 07일,19:17:00,단비,1호선,신도림,온수,F,X,여,,청년,O,O,X,통화,,크로스백,1,1.0,0,0,1,0,0,2,통화,,,0,0,0,0,0,1,0,0,0,0,0
